City,FutureMajor,Country,SchoolType,Grade,Email,English,Japanese,Coding
beijing,Economy,United States,University,10,Paul7425@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Sociology,Canada,International high school,11,Queen7426@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,12,Richard7427@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Archaeology,United States,University,Freshman,Susan7428@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,Sophomore,Thomas7429@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Mathematics,Japan,Normal high school,Junior,Uma7430@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,Senior,Vivian7431@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Economy,Canada,International high school,9,Winnie7432@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,10,Xander7433@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,United States,University,11,Yasmine7434@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Canada,International high school,12,Zach7435@thu.edu.cn,TRUE,FALSE,omy
shanghai,Architecture,Japan,Normal high school,Freshman,Alice7436@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,Sophomore,Bob7437@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,Junior,Carol7438@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Japan,Normal high school,Senior,Dave7439@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Sociology,United States,University,9,Eve7440@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,10,Francis7441@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Archaeology,Japan,Normal high school,11,Grace7442@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,United States,University,12,Hans7443@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,Canada,International high school,Freshman,Isabella7444@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,Sophomore,Jason7445@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Economy,United States,University,Junior,Kate7446@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,Senior,Louis7447@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Philosophy,Japan,Normal high school,9,Margraret7448@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,10,Nathan7449@pku.edu.cn,TRUE,FALSE,my
shanxi,Architecture,Canada,International high school,11,Olivia7450@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Japan,Normal high school,12,Paul7451@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Computer Science,United States,University,Freshman,Queen7452@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,Sophomore,Richard7453@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,Junior,Susan7454@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,Senior,Thomas7455@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Archaeology,Canada,International high school,9,Uma7456@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,10,Vivian7457@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Mathematics,United States,University,11,Winnie7458@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Canada,International high school,12,Xander7459@thu.edu.cn,TRUE,TRUE,omy
shanghai,Economy,Japan,Normal high school,Freshman,Yasmine7460@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,Sophomore,Zach7461@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Philosophy,Canada,International high school,Junior,Alice7462@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,Senior,Bob7463@thu.edu.cn,TRUE,FALSE,omy
shanghai,Architecture,United States,University,9,Carol7464@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,10,Dave7465@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,Japan,Normal high school,11,Eve7466@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,12,Francis7467@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Sociology,Canada,International high school,Freshman,Grace7468@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,Sophomore,Hans7469@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Archaeology,United States,University,Junior,Isabella7470@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Canada,International high school,Senior,Jason7471@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Mathematics,Japan,Normal high school,9,Kate7472@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,10,Louis7473@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,Canada,International high school,11,Margraret7474@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,12,Nathan7475@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Philosophy,United States,University,Freshman,Olivia7476@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,Sophomore,Paul7477@pku.edu.cn,FALSE,TRUE,my
shanxi,Architecture,Japan,Normal high school,Junior,Queen7478@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,United States,University,Senior,Richard7479@thu.edu.cn,FALSE,TRUE,my
shanghai,Computer Science,Canada,International high school,9,Susan7480@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,10,Thomas7481@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Sociology,United States,University,11,Uma7482@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Canada,International high school,12,Vivian7483@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Archaeology,Japan,Normal high school,Freshman,Winnie7484@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,Sophomore,Xander7485@pku.edu.cn,FALSE,FALSE,omy
shanxi,Mathematics,Canada,International high school,Junior,Yasmine7486@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,Senior,Zach7487@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Economy,United States,University,9,Alice7488@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,10,Bob7489@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Philosophy,Japan,Normal high school,11,Carol7490@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,12,Dave7491@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Architecture,Canada,International high school,Freshman,Eve7492@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,Sophomore,Francis7493@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Computer Science,United States,University,Junior,Grace7494@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Canada,International high school,Senior,Hans7495@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Sociology,Japan,Normal high school,9,Isabella7496@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,10,Jason7497@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Archaeology,Canada,International high school,11,Kate7498@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Japan,Normal high school,12,Louis7499@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Mathematics,United States,University,Freshman,Margraret7500@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,Sophomore,Nathan7501@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,Japan,Normal high school,Junior,Olivia7502@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,Senior,Paul7503@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Philosophy,Canada,International high school,9,Queen7504@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Richard7505@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,United States,University,11,Susan7506@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Canada,International high school,12,Thomas7507@thu.edu.cn,FALSE,FALSE,my
shanghai,Computer Science,Japan,Normal high school,Freshman,Uma7508@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Vivian7509@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Canada,International high school,Junior,Winnie7510@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Xander7511@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Archaeology,United States,University,9,Yasmine7512@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Zach7513@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,Japan,Normal high school,11,Alice7514@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,United States,University,12,Bob7515@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Economy,Canada,International high school,Freshman,Carol7516@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Dave7517@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Philosophy,United States,University,Junior,Eve7518@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Francis7519@thu.edu.cn,TRUE,TRUE,omy
shanghai,Architecture,Japan,Normal high school,9,Grace7520@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,10,Hans7521@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Computer Science,Canada,International high school,11,Isabella7522@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Japan,Normal high school,12,Jason7523@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Sociology,United States,University,Freshman,Kate7524@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,Sophomore,Louis7525@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Archaeology,Japan,Normal high school,Junior,Margraret7526@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,United States,University,Senior,Nathan7527@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Mathematics,Canada,International high school,9,Olivia7528@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Paul7529@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Economy,United States,University,11,Queen7530@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Canada,International high school,12,Richard7531@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Philosophy,Japan,Normal high school,Freshman,Susan7532@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Thomas7533@pku.edu.cn,FALSE,TRUE,my
shanxi,Architecture,Canada,International high school,Junior,Uma7534@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Japan,Normal high school,Senior,Vivian7535@thu.edu.cn,TRUE,TRUE,my
shanghai,Computer Science,United States,University,9,Winnie7536@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,10,Xander7537@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,11,Yasmine7538@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,12,Zach7539@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Archaeology,Canada,International high school,Freshman,Alice7540@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,Sophomore,Bob7541@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Mathematics,United States,University,Junior,Carol7542@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,Senior,Dave7543@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Economy,Japan,Normal high school,9,Eve7544@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,10,Francis7545@pku.edu.cn,FALSE,FALSE,omy
shanxi,Philosophy,Canada,International high school,11,Grace7546@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,12,Hans7547@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Architecture,United States,University,Freshman,Isabella7548@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,Sophomore,Jason7549@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Computer Science,Japan,Normal high school,Junior,Kate7550@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,Senior,Louis7551@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Sociology,Canada,International high school,9,Margraret7552@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,10,Nathan7553@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Archaeology,United States,University,11,Olivia7554@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Canada,International high school,12,Paul7555@thu.edu.cn,TRUE,FALSE,my
shanghai,Mathematics,Japan,Normal high school,Freshman,Queen7556@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,Sophomore,Richard7557@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,Canada,International high school,Junior,Susan7558@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,Senior,Thomas7559@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Philosophy,United States,University,9,Uma7560@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,10,Vivian7561@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Architecture,Japan,Normal high school,11,Winnie7562@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,12,Xander7563@thu.edu.cn,TRUE,TRUE,my
shanghai,Computer Science,Canada,International high school,Freshman,Yasmine7564@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,Sophomore,Zach7565@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Sociology,United States,University,Junior,Alice7566@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,Senior,Bob7567@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Archaeology,Japan,Normal high school,9,Carol7568@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,10,Dave7569@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Mathematics,Canada,International high school,11,Eve7570@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Japan,Normal high school,12,Francis7571@thu.edu.cn,TRUE,FALSE,omy
shanghai,Economy,United States,University,Freshman,Grace7572@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,Sophomore,Hans7573@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Philosophy,Japan,Normal high school,Junior,Isabella7574@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,Senior,Jason7575@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Architecture,Canada,International high school,9,Kate7576@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,10,Louis7577@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Computer Science,United States,University,11,Margraret7578@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Canada,International high school,12,Nathan7579@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Sociology,Japan,Normal high school,Freshman,Olivia7580@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,Sophomore,Paul7581@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Archaeology,Canada,International high school,Junior,Queen7582@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,Senior,Richard7583@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,United States,University,9,Susan7584@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,10,Thomas7585@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Economy,Japan,Normal high school,11,Uma7586@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,12,Vivian7587@thu.edu.cn,TRUE,TRUE,my
shanghai,Philosophy,Canada,International high school,Freshman,Winnie7588@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,Sophomore,Xander7589@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Architecture,United States,University,Junior,Yasmine7590@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,Senior,Zach7591@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Computer Science,Japan,Normal high school,9,Alice7592@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,10,Bob7593@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Canada,International high school,11,Carol7594@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Japan,Normal high school,12,Dave7595@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Archaeology,United States,University,Freshman,Eve7596@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,Sophomore,Francis7597@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,Japan,Normal high school,Junior,Grace7598@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,Senior,Hans7599@thu.edu.cn,TRUE,TRUE,omy
shanghai,Economy,Canada,International high school,9,Isabella7600@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,10,Jason7601@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,United States,University,11,Kate7602@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,12,Louis7603@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Architecture,Japan,Normal high school,Freshman,Margraret7604@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,Sophomore,Nathan7605@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,Junior,Olivia7606@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Japan,Normal high school,Senior,Paul7607@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Sociology,United States,University,9,Queen7608@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,10,Richard7609@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Archaeology,Japan,Normal high school,11,Susan7610@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,United States,University,12,Thomas7611@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Mathematics,Canada,International high school,Freshman,Uma7612@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,Sophomore,Vivian7613@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Economy,United States,University,Junior,Winnie7614@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Canada,International high school,Senior,Xander7615@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Philosophy,Japan,Normal high school,9,Yasmine7616@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,10,Zach7617@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Architecture,Canada,International high school,11,Alice7618@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Japan,Normal high school,12,Bob7619@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Computer Science,United States,University,Freshman,Carol7620@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,Sophomore,Dave7621@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,Junior,Eve7622@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,United States,University,Senior,Francis7623@thu.edu.cn,FALSE,FALSE,omy
shanghai,Archaeology,Canada,International high school,9,Grace7624@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,10,Hans7625@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Mathematics,United States,University,11,Isabella7626@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Canada,International high school,12,Jason7627@thu.edu.cn,FALSE,FALSE,omy
shanghai,Economy,Japan,Normal high school,Freshman,Kate7628@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,Sophomore,Louis7629@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,Canada,International high school,Junior,Margraret7630@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Japan,Normal high school,Senior,Nathan7631@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Architecture,United States,University,9,Olivia7632@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,10,Paul7633@pku.edu.cn,FALSE,TRUE,omy
shanxi,Computer Science,Japan,Normal high school,11,Queen7634@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,12,Richard7635@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,Canada,International high school,Freshman,Susan7636@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,Sophomore,Thomas7637@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Archaeology,United States,University,Junior,Uma7638@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Canada,International high school,Senior,Vivian7639@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Mathematics,Japan,Normal high school,9,Winnie7640@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,10,Xander7641@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Economy,Canada,International high school,11,Yasmine7642@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,12,Zach7643@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Philosophy,United States,University,Freshman,Alice7644@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,Sophomore,Bob7645@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,Japan,Normal high school,Junior,Carol7646@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,Senior,Dave7647@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Computer Science,Canada,International high school,9,Eve7648@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,10,Francis7649@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Sociology,United States,University,11,Grace7650@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Canada,International high school,12,Hans7651@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Archaeology,Japan,Normal high school,Freshman,Isabella7652@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,Sophomore,Jason7653@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Mathematics,Canada,International high school,Junior,Kate7654@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Japan,Normal high school,Senior,Louis7655@thu.edu.cn,FALSE,TRUE,omy
shanghai,Economy,United States,University,9,Margraret7656@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,10,Nathan7657@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Philosophy,Japan,Normal high school,11,Olivia7658@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,12,Paul7659@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Architecture,Canada,International high school,Freshman,Queen7660@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,Sophomore,Richard7661@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Computer Science,United States,University,Junior,Susan7662@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Canada,International high school,Senior,Thomas7663@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Sociology,Japan,Normal high school,9,Uma7664@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,10,Vivian7665@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Archaeology,Canada,International high school,11,Winnie7666@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,12,Xander7667@thu.edu.cn,FALSE,FALSE,my
shanghai,Mathematics,United States,University,Freshman,Yasmine7668@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,Sophomore,Zach7669@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Economy,Japan,Normal high school,Junior,Alice7670@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,United States,University,Senior,Bob7671@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Philosophy,Canada,International high school,9,Carol7672@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Dave7673@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Architecture,United States,University,11,Eve7674@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Canada,International high school,12,Francis7675@thu.edu.cn,TRUE,FALSE,my
shanghai,Computer Science,Japan,Normal high school,Freshman,Grace7676@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Hans7677@pku.edu.cn,TRUE,FALSE,omy
shanxi,Sociology,Canada,International high school,Junior,Isabella7678@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Jason7679@thu.edu.cn,TRUE,FALSE,omy
shanghai,Archaeology,United States,University,9,Kate7680@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Louis7681@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,Japan,Normal high school,11,Margraret7682@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,12,Nathan7683@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Economy,Canada,International high school,Freshman,Olivia7684@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Paul7685@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Philosophy,United States,University,Junior,Queen7686@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Richard7687@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Architecture,Japan,Normal high school,9,Susan7688@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,10,Thomas7689@pku.edu.cn,FALSE,TRUE,omy
shanxi,Computer Science,Canada,International high school,11,Uma7690@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Japan,Normal high school,12,Vivian7691@thu.edu.cn,FALSE,TRUE,FALSE
shanghai,Sociology,United States,University,Freshman,Winnie7692@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,Sophomore,Xander7693@pku.edu.cn,TRUE,TRUE,my
shanxi,Archaeology,Japan,Normal high school,Junior,Yasmine7694@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,United States,University,Senior,Zach7695@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,Canada,International high school,9,Alice7696@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Bob7697@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Economy,United States,University,11,Carol7698@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,12,Dave7699@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Philosophy,Japan,Normal high school,Freshman,Eve7700@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Francis7701@pku.edu.cn,TRUE,FALSE,my
shanxi,Architecture,Canada,International high school,Junior,Grace7702@hotmail.com,TRUE,TRUE,TRUE
